,MLE_Diff_mean_100000,MLE_Diff_var_100000,Unbiased_Diff_mean_100000,Unbiased_Diff_var_100000
1,0.004693977027738841,-0.0034357161063420794,0.004693977027738841,-0.0034457505638476604
2,0.00471170598696078,-0.005062240419591468,0.00471170598696078,-0.00507229114250296
3,-0.003767641637790561,-0.0011533475222598177,-0.003767641637790561,-0.0011633591558515288
4,0.0008633094427065532,-0.005660045877858844,0.0008633094427065532,-0.005670102578884784
5,0.0009624354114252121,0.0003214811940848161,0.0009624354114252121,0.0003114843089279118
6,-0.0007257940879742839,0.00026708032923050684,-0.0007257940879742839,0.0002570829000595465
7,0.0005828150110658137,0.0017313548770944154,0.0005828150110658137,0.001721372090815354
8,-0.004070175074519437,-0.0026774823788289215,-0.004070175074519437,-0.002687509253921583
9,-0.0010904598359738132,0.006549794395581121,-0.0010904598359738132,0.006539859794179037
10,0.0037554110530766275,-0.004843065498303378,0.0037554110530766275,-0.0048531140294436614
11,0.0006661608777301232,-0.0024491474481411757,0.0006661608777301232,-0.002459172039861457
12,0.003151457424087033,0.0031624288979451576,0.003151457424087033,0.0031524604225494635
13,-0.005505266036487019,-0.0036429248446008256,-0.005505266036487019,-0.0036529613742144473
14,-0.0008411362530064091,-0.0014108372172085826,-0.0008411362530064091,-0.001420851425722791
15,0.004906476594410138,-0.0006558310026480996,0.004906476594410138,-0.0006658376610246819
16,-0.001152991195831122,0.002590494216415551,-0.001152991195831122,0.0025805200216157953
17,-0.002734892454530194,-0.005267403792635683,-0.002734892454530194,-0.005277456567201355
18,-0.003216136791830593,-0.0016914976714383911,-0.003216136791830593,-0.0017015146865853037
19,-0.003956236471429216,0.007179179437829308,-0.003956236471429216,0.007169251130340615
20,-0.003790104939032036,-0.006691372701029152,-0.003790104939032036,-0.0067014397154263605
21,0.003275847347057114,-0.0009257789249625947,0.003275847347057114,-0.0009357882828455732
22,-0.001686913383279784,-0.003862003498926292,-0.001686913383279784,-0.0038720422193485593
23,0.004851915736043487,-0.0038944259245681234,0.004851915736043487,-0.0039044649692177025
24,-0.0035535040410511454,-0.0037063124740692732,-0.0035535040410511454,-0.003716349637565619
25,0.00017980280045543047,-0.0019730306468703773,0.00017980280045543047,-0.0019830504773752367
