,MLE_Diff_mean_100,MLE_Diff_var_100,Unbiased_Diff_mean_100,Unbiased_Diff_var_100
1,0.124044295682151,-0.002739056308624921,0.124044295682151,-0.012867733645075763
2,-0.0756933850518294,0.019307843113701595,-0.0756933850518294,0.009401861731011762
3,0.06231884792533771,-0.018438170178656232,0.06231884792533771,-0.02872542442288517
4,-0.18580108793110722,0.02850512520127202,-0.18580108793110722,0.01869204565785043
5,0.06592352048001478,0.17554717727646674,0.06592352048001478,0.1672193709863301
6,-0.09763222612472479,-0.07523929550563846,-0.09763222612472479,-0.08610029849054368
7,0.08340140618052225,-0.025225391751085402,0.08340140618052225,-0.03558120378897511
8,-0.037508400902856245,0.15478603469639485,-0.037508400902856245,0.14624851989534826
9,0.11115746187924579,0.19694919179138637,0.11115746187924579,0.18883756746604685
10,0.01072740751332392,0.07976033982383779,0.01072740751332392,0.07046498972104831
11,-0.00910607351015182,0.09023913089873725,-0.00910607351015182,0.08104962717044173
12,0.05315878427830228,-0.025586571742373776,0.05315878427830228,-0.03594603206300362
13,0.19390186966918377,-0.20961825886577778,0.19390186966918377,-0.22183662511694724
14,0.19685528681972161,-0.12073906731306905,0.19685528681972161,-0.13205966395259505
15,-0.06678063801210754,0.04428558316494946,-0.06678063801210754,0.034631902186817554
16,0.13723461478383583,0.14386930395418107,0.13723461478383583,0.1352215191456374
17,-0.09252011057405392,0.10010121946752715,-0.09252011057405392,0.09101133279548201
18,0.01056718740165526,-0.05823692462168184,0.01056718740165526,-0.06892618648654736
19,-0.05885381273653914,-0.18694479787085627,-0.05885381273653914,-0.19893413926349113
20,0.14739436924362073,-0.09276979071910896,0.14739436924362073,-0.10380786941324138
21,0.109167333589239,0.11091246517034403,0.109167333589239,0.10193178300034755
22,-0.1741942694314519,0.1994668036860432,-0.1741942694314519,0.19138060978388205
23,0.07339072318066668,-0.0791992982785723,0.07339072318066668,-0.09010030129148716
24,-0.08241176017058166,0.03611895697720713,-0.08241176017058166,0.026382784825461747
25,-0.060096107406067766,0.02159263811690071,-0.060096107406067766,0.0117097354716168
26,0.1313653608402379,-0.14168499046046823,0.1313653608402379,-0.15321716208128122
27,0.07760849183092236,0.07767689971833391,0.07760849183092236,0.06836050476599387
28,-0.0037308624928302147,-0.31751455510080495,-0.0037308624928302147,-0.33082278293010603
29,-0.13478888070115772,0.059000305655279695,-0.13478888070115772,0.049495258237656214
30,-0.04004111308067221,-0.03199712238801422,-0.04004111308067221,-0.042421335745469024
31,0.07442600822641399,-0.10465783078676982,0.07442600822641399,-0.11581599069370685
32,-0.09551044893455857,0.053075954607756715,-0.09551044893455857,0.043511065260360304
33,0.009291552559129583,0.215649478468544,0.009291552559129583,0.20772674592782214
34,-0.021191282059418903,0.06544236527838632,-0.021191282059418903,0.05600238917008726
35,0.07721005113492226,0.0477151112543871,0.07721005113492226,0.03809607197412834
36,0.0763300969565859,0.1998175012009169,0.0763300969565859,0.1917348496978959
37,0.12106498625900632,0.06742311529759637,0.12106498625900632,0.05800314676524876
38,-0.02635064436692991,0.11391192629138391,-0.02635064436692991,0.10496154170846861
39,-0.09486148770535548,-0.014408297887199994,-0.09486148770535548,-0.02465484635070725
40,0.009836150312064112,0.006469419227523199,0.009836150312064112,-0.003566243204522035
41,-0.08506865627729514,0.2568410544642903,-0.08506865627729514,0.24933439844877803
42,-0.13430938054617822,0.018480501870699828,-0.13430938054617822,0.008566163505757451
43,0.03919887092396421,0.1784182365740299,0.03919887092396421,0.1701194308828584
44,0.08908299221564832,-0.2613968719658195,0.08908299221564832,-0.27413825451092877
45,-0.01475854998221965,0.12206275652154897,-0.01475854998221965,0.11319470355712025
46,0.08175864546541176,0.2632531542089179,0.08175864546541176,0.25581126687769495
47,0.009826539779500008,-0.11052660427997085,0.009826539779500008,-0.12174404472724332
48,-0.04956604887856843,0.08892909819312267,-0.04956604887856843,0.07972636181123505
49,-0.0680272619338902,0.09835469082252912,-0.0680272619338902,0.08924716244699915
50,0.04436918413545011,0.047140725218296375,0.04436918413545011,0.037515884058885174
51,-0.025058088935529695,0.09147302623462716,-0.025058088935529695,0.08229598609558308
52,-0.0664228728759079,0.09338447034166752,-0.0664228728759079,0.08422673771885603
53,0.1443657483427339,-0.2632099540451296,0.1443657483427339,-0.27596965055063594
54,0.12603934864272615,0.06956081939442615,0.12603934864272615,0.06016244383275371
55,0.010614547553983613,0.14168081179562575,0.010614547553983613,0.13301092100568257
56,0.06994069116458028,0.09202965810160857,0.06994069116458028,0.08285824050667534
57,0.1586517205806862,0.01675013527618785,0.1586517205806862,0.006818318460795836
58,-0.19082857312029344,-0.08718313839553016,-0.19082857312029344,-0.0981647862581112
59,0.014273097791683722,0.0015639509833104137,0.014273097791683722,-0.008521261633019694
60,0.012105470907177307,-0.09546739493528822,0.012105470907177307,-0.10653272215685683
61,0.053261959641317407,-0.18200994516458557,0.053261959641317407,-0.1939494395601873
62,-0.0970832861023879,0.11577297172264256,-0.0970832861023879,0.10684138557842682
63,0.07571098751320995,-0.08916389725342477,0.07571098751320995,-0.10016555278123729
